,resultId,raceId,driverId,grid,position,year,date,dob,Car_Out,Driver_1,Driver_4,Driver_8,Driver_9,Driver_20,Driver_154,Driver_807,Driver_815,Driver_817,Driver_822,Driver_825,Driver_826,Driver_830,Driver_832,Driver_839,Driver_840,Driver_841,Driver_842,Driver_844,Driver_846,Driver_847,Driver_848,Driver_849,Driver_850,Driver_851,Driver_852,Driver_853,Driver_854,Driver_855,Driver_856,Driver_857,Driver_858,Driver_859,Season_2020,Season_2021,Season_2022,Season_2023,DriverAge,DriverVintage,DriverExpYears,Driver1_Grid,Driver4_Grid,Driver8_Grid,Driver9_Grid,Driver20_Grid,Driver154_Grid,Driver807_Grid,Driver815_Grid,Driver817_Grid,Driver822_Grid,Driver825_Grid,Driver826_Grid,Driver830_Grid,Driver832_Grid,Driver839_Grid,Driver840_Grid,Driver841_Grid,Driver842_Grid,Driver844_Grid,Driver846_Grid,Driver847_Grid,Driver848_Grid,Driver849_Grid,Driver850_Grid,Driver851_Grid,Driver852_Grid,Driver853_Grid,Driver854_Grid,Driver855_Grid,Driver856_Grid,Driver857_Grid,Driver858_Grid,Driver859_Grid
210,24830,1041,832,10.0,5.0,2020,2020-10-11,1994-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.11088295687885,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,24827,1041,830,3.0,2.0,2020,2020-10-11,1997-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.030800821355236,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,24843,1041,839,7.0,0.0,2020,2020-10-11,1996-09-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.06570841889117,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,24835,1041,841,14.0,10.0,2020,2020-10-11,1993-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.82546201232033,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,24831,1041,842,12.0,6.0,2020,2020-10-11,1996-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.67624914442163,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,24832,1041,844,4.0,7.0,2020,2020-10-11,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.986995208761122,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,24841,1041,846,8.0,0.0,2020,2020-10-11,1999-11-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.91170431211499,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,24842,1041,848,5.0,0.0,2020,2020-10-11,1996-03-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.553045859000683,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,24845,1041,847,17.0,0.0,2020,2020-10-11,1998-02-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.652977412731005,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,24839,1041,849,18.0,14.0,2020,2020-10-11,1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.286789869952088,2020-07-05,0.2683093771389459,1.0,0.0,12.0,0.0,11.0,9.0,8.0,4.0,3.0,0.0,13.0,15.0,2.0,5.0,0.0,0.0,10.0,6.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,24846,1042,1,1.0,1.0,2020,2020-10-25,1985-01-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.79739904175222,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,24856,1042,8,16.0,11.0,2020,2020-10-25,1979-10-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.02395619438741,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,24855,1042,20,15.0,10.0,2020,2020-10-25,1987-07-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.31416837782341,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,24862,1042,154,18.0,17.0,2020,2020-10-25,1986-04-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.5242984257358,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,24852,1042,815,5.0,7.0,2020,2020-10-25,1990-01-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.746064339493497,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,24854,1042,817,10.0,9.0,2020,2020-10-25,1989-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.318275154004105,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,24847,1042,822,2.0,2.0,2020,2020-10-25,1989-08-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.159479808350444,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,24861,1042,825,19.0,16.0,2020,2020-10-25,1992-10-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.05475701574264,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,24864,1042,826,13.0,19.0,2020,2020-10-25,1994-04-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.49965776865161,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,24851,1042,832,7.0,6.0,2020,2020-10-25,1994-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.1492128678987,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,24848,1042,830,3.0,3.0,2020,2020-10-25,1997-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.069130732375086,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,24853,1042,839,11.0,8.0,2020,2020-10-25,1996-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.10403832991102,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,24860,1042,841,17.0,15.0,2020,2020-10-25,1993-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.863791923340177,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,24865,1042,840,12.0,0.0,2020,2020-10-25,1998-10-29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.99041752224504,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,24850,1042,842,9.0,5.0,2020,2020-10-25,1996-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.71457905544148,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,24849,1042,844,4.0,4.0,2020,2020-10-25,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.025325119780973,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,24858,1042,846,8.0,13.0,2020,2020-10-25,1999-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.95003422313484,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,24857,1042,848,6.0,12.0,2020,2020-10-25,1996-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.591375770020534,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,24859,1042,847,14.0,14.0,2020,2020-10-25,1998-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.691307323750856,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,24863,1042,849,20.0,18.0,2020,2020-10-25,1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.32511978097194,2020-07-05,0.3066392881587953,1.0,0.0,11.0,0.0,10.0,17.0,0.0,7.0,9.0,2.0,16.0,19.0,3.0,6.0,8.0,0.0,15.0,5.0,4.0,13.0,14.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,24866,1043,1,2.0,1.0,2020,2020-11-01,1985-01-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.81656399726215,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,24874,1043,8,18.0,9.0,2020,2020-11-01,1979-10-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.04312114989733,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,24877,1043,20,14.0,12.0,2020,2020-11-01,1987-07-03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.333333333333336,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,24879,1043,154,16.0,14.0,2020,2020-11-01,1986-04-17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.54346338124572,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,24871,1043,815,11.0,6.0,2020,2020-11-01,1990-01-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.765229295003422,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,24868,1043,817,5.0,3.0,2020,2020-11-01,1989-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.33744010951403,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,24867,1043,822,1.0,2.0,2020,2020-11-01,1989-08-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.17864476386037,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,24883,1043,825,17.0,0.0,2020,2020-11-01,1992-10-05,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.073921971252567,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,24869,1043,826,8.0,4.0,2020,2020-11-01,1994-04-26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.518822724161534,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,24872,1043,832,10.0,7.0,2020,2020-11-01,1994-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.168377823408623,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,24882,1043,830,3.0,0.0,2020,2020-11-01,1997-09-30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.08829568788501,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,24884,1043,839,12.0,0.0,2020,2020-11-01,1996-09-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.123203285420946,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,24875,1043,841,20.0,10.0,2020,2020-11-01,1993-12-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.882956878850102,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,24878,1043,840,15.0,13.0,2020,2020-11-01,1998-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.00958247775496,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,24885,1043,842,4.0,0.0,2020,2020-11-01,1996-02-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.733744010951405,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,24870,1043,844,7.0,5.0,2020,2020-11-01,1997-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23.044490075290895,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,24873,1043,846,9.0,8.0,2020,2020-11-01,1999-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.969199178644764,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,24880,1043,848,6.0,15.0,2020,2020-11-01,1996-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.61054072553046,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,24881,1043,847,13.0,0.0,2020,2020-11-01,1998-02-15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.71047227926078,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,24876,1043,849,19.0,11.0,2020,2020-11-01,1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.34428473648186,2020-07-05,0.3258042436687201,1.0,0.0,9.0,0.0,12.0,14.0,0.0,6.0,3.0,2.0,0.0,4.0,0.0,7.0,0.0,13.0,10.0,0.0,5.0,8.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
